时间,简称,收盘价(元),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016/1/7,中证环保,"1,789.49",2016/1/7,国证地产,"7,321.26",2016/1/7,国证医药,"8,178.95",2016/1/7,国证有色,"4,055.56",2016/1/7,国证食品,"7,471.08",2016/1/7,中证银行,"5,548.55",2016/1/7,证券公司,866.505,2016/1/7,国证新能,"2,129.60",2016/1/7,国证钢铁,"1,610.17",2016/1/7,移动互联,"2,807.67",2016/1/7,中证传媒,"2,561.86",2016/1/7,中证国防,"1,855.62",2016/1/7,国企改革,"1,430.88",2016/1/7,中证酒,"2,032.68",2016/1/7,中证煤炭,"1,454.53"
2016/1/8,中证环保,"1,818.11",2016/1/8,国证地产,"7,421.13",2016/1/8,国证医药,"8,321.61",2016/1/8,国证有色,"4,237.38",2016/1/8,国证食品,"7,586.86",2016/1/8,中证银行,"5,614.65",2016/1/8,证券公司,889.799,2016/1/8,国证新能,"2,149.69",2016/1/8,国证钢铁,"1,718.71",2016/1/8,移动互联,"2,809.61",2016/1/8,中证传媒,"2,560.99",2016/1/8,中证国防,"1,850.05",2016/1/8,国企改革,"1,454.26",2016/1/8,中证酒,"2,063.03",2016/1/8,中证煤炭,"1,573.34"
2016/1/11,中证环保,"1,693.88",2016/1/11,国证地产,"7,014.41",2016/1/11,国证医药,"7,781.18",2016/1/11,国证有色,"4,024.36",2016/1/11,国证食品,"7,205.26",2016/1/11,中证银行,"5,427.46",2016/1/11,证券公司,817.408,2016/1/11,国证新能,"1,989.32",2016/1/11,国证钢铁,"1,619.00",2016/1/11,移动互联,"2,645.21",2016/1/11,中证传媒,"2,390.14",2016/1/11,中证国防,"1,692.70",2016/1/11,国企改革,"1,355.81",2016/1/11,中证酒,"1,948.26",2016/1/11,中证煤炭,"1,483.95"
2016/1/12,中证环保,"1,705.92",2016/1/12,国证地产,"7,090.48",2016/1/12,国证医药,"7,886.87",2016/1/12,国证有色,"3,958.08",2016/1/12,国证食品,"7,212.81",2016/1/12,中证银行,"5,440.72",2016/1/12,证券公司,831.043,2016/1/12,国证新能,"2,012.54",2016/1/12,国证钢铁,"1,575.41",2016/1/12,移动互联,"2,682.30",2016/1/12,中证传媒,"2,437.29",2016/1/12,中证国防,"1,645.28",2016/1/12,国企改革,"1,362.91",2016/1/12,中证酒,"1,941.18",2016/1/12,中证煤炭,"1,450.87"
2016/1/13,中证环保,"1,643.86",2016/1/13,国证地产,"6,898.53",2016/1/13,国证医药,"7,636.65",2016/1/13,国证有色,"3,817.75",2016/1/13,国证食品,"7,117.37",2016/1/13,中证银行,"5,399.98",2016/1/13,证券公司,824.903,2016/1/13,国证新能,"1,941.10",2016/1/13,国证钢铁,"1,570.17",2016/1/13,移动互联,"2,590.51",2016/1/13,中证传媒,"2,360.27",2016/1/13,中证国防,"1,551.10",2016/1/13,国企改革,"1,315.39",2016/1/13,中证酒,"1,915.55",2016/1/13,中证煤炭,"1,425.25"
2016/1/14,中证环保,"1,701.67",2016/1/14,国证地产,"7,095.79",2016/1/14,国证医药,"7,916.88",2016/1/14,国证有色,"3,907.45",2016/1/14,国证食品,"7,285.30",2016/1/14,中证银行,"5,431.11",2016/1/14,证券公司,849.719,2016/1/14,国证新能,"2,028.02",2016/1/14,国证钢铁,"1,611.77",2016/1/14,移动互联,"2,702.56",2016/1/14,中证传媒,"2,471.68",2016/1/14,中证国防,"1,647.22",2016/1/14,国企改革,"1,351.48",2016/1/14,中证酒,"1,959.21",2016/1/14,中证煤炭,"1,472.65"
2016/1/15,中证环保,"1,636.67",2016/1/15,国证地产,"6,842.72",2016/1/15,国证医药,"7,687.96",2016/1/15,国证有色,"3,725.90",2016/1/15,国证食品,"7,081.50",2016/1/15,中证银行,"5,330.28",2016/1/15,证券公司,822.01,2016/1/15,国证新能,"1,947.36",2016/1/15,国证钢铁,"1,522.82",2016/1/15,移动互联,"2,618.04",2016/1/15,中证传媒,"2,388.13",2016/1/15,中证国防,"1,633.94",2016/1/15,国企改革,"1,295.72",2016/1/15,中证酒,"1,901.56",2016/1/15,中证煤炭,"1,391.87"
2016/1/18,中证环保,"1,660.91",2016/1/18,国证地产,"6,889.48",2016/1/18,国证医药,"7,796.68",2016/1/18,国证有色,"3,743.03",2016/1/18,国证食品,"7,125.14",2016/1/18,中证银行,"5,317.16",2016/1/18,证券公司,825.468,2016/1/18,国证新能,"1,979.35",2016/1/18,国证钢铁,"1,514.77",2016/1/18,移动互联,"2,682.56",2016/1/18,中证传媒,"2,440.51",2016/1/18,中证国防,"1,673.56",2016/1/18,国企改革,"1,312.23",2016/1/18,中证酒,"1,904.05",2016/1/18,中证煤炭,"1,361.29"
2016/1/19,中证环保,"1,722.07",2016/1/19,国证地产,"7,149.36",2016/1/19,国证医药,"8,058.60",2016/1/19,国证有色,"3,868.21",2016/1/19,国证食品,"7,374.93",2016/1/19,中证银行,"5,397.55",2016/1/19,证券公司,854.488,2016/1/19,国证新能,"2,061.84",2016/1/19,国证钢铁,"1,559.12",2016/1/19,移动互联,"2,768.82",2016/1/19,中证传媒,"2,511.43",2016/1/19,中证国防,"1,746.92",2016/1/19,国企改革,"1,366.86",2016/1/19,中证酒,"1,960.57",2016/1/19,中证煤炭,"1,401.11"
2016/1/20,中证环保,"1,708.96",2016/1/20,国证地产,"7,043.16",2016/1/20,国证医药,"7,950.58",2016/1/20,国证有色,"3,861.01",2016/1/20,国证食品,"7,223.29",2016/1/20,中证银行,"5,323.94",2016/1/20,证券公司,845.176,2016/1/20,国证新能,"2,048.23",2016/1/20,国证钢铁,"1,527.75",2016/1/20,移动互联,"2,721.23",2016/1/20,中证传媒,"2,457.12",2016/1/20,中证国防,"1,726.90",2016/1/20,国企改革,"1,347.20",2016/1/20,中证酒,"1,922.28",2016/1/20,中证煤炭,"1,374.07"
2016/1/21,中证环保,"1,631.15",2016/1/21,国证地产,"6,802.72",2016/1/21,国证医药,"7,740.47",2016/1/21,国证有色,"3,715.90",2016/1/21,国证食品,"7,032.10",2016/1/21,中证银行,"5,247.09",2016/1/21,证券公司,807.26,2016/1/21,国证新能,"1,943.27",2016/1/21,国证钢铁,"1,457.30",2016/1/21,移动互联,"2,615.29",2016/1/21,中证传媒,"2,345.01",2016/1/21,中证国防,"1,633.44",2016/1/21,国企改革,"1,293.96",2016/1/21,中证酒,"1,862.00",2016/1/21,中证煤炭,"1,348.03"
2016/1/22,中证环保,"1,658.87",2016/1/22,国证地产,"6,874.07",2016/1/22,国证医药,"7,791.93",2016/1/22,国证有色,"3,765.41",2016/1/22,国证食品,"7,086.92",2016/1/22,中证银行,"5,284.84",2016/1/22,证券公司,818.612,2016/1/22,国证新能,"1,971.99",2016/1/22,国证钢铁,"1,478.83",2016/1/22,移动互联,"2,651.72",2016/1/22,中证传媒,"2,390.12",2016/1/22,中证国防,"1,679.61",2016/1/22,国企改革,"1,313.17",2016/1/22,中证酒,"1,878.13",2016/1/22,中证煤炭,"1,395.83"
2016/1/25,中证环保,"1,676.36",2016/1/25,国证地产,"6,916.01",2016/1/25,国证医药,"7,858.46",2016/1/25,国证有色,"3,809.73",2016/1/25,国证食品,"7,162.57",2016/1/25,中证银行,"5,293.26",2016/1/25,证券公司,821.169,2016/1/25,国证新能,"1,988.29",2016/1/25,国证钢铁,"1,492.12",2016/1/25,移动互联,"2,655.86",2016/1/25,中证传媒,"2,408.38",2016/1/25,中证国防,"1,694.47",2016/1/25,国企改革,"1,325.61",2016/1/25,中证酒,"1,900.59",2016/1/25,中证煤炭,"1,442.91"
2016/1/26,中证环保,"1,546.77",2016/1/26,国证地产,"6,474.75",2016/1/26,国证医药,"7,368.09",2016/1/26,国证有色,"3,531.95",2016/1/26,国证食品,"6,806.28",2016/1/26,中证银行,"5,088.29",2016/1/26,证券公司,747.064,2016/1/26,国证新能,"1,811.96",2016/1/26,国证钢铁,"1,389.49",2016/1/26,移动互联,"2,466.42",2016/1/26,中证传媒,"2,217.19",2016/1/26,中证国防,"1,575.92",2016/1/26,国企改革,"1,229.89",2016/1/26,中证酒,"1,804.74",2016/1/26,中证煤炭,"1,333.07"
2016/1/27,中证环保,"1,519.93",2016/1/27,国证地产,"6,425.43",2016/1/27,国证医药,"7,318.93",2016/1/27,国证有色,"3,484.96",2016/1/27,国证食品,"6,760.21",2016/1/27,中证银行,"5,103.78",2016/1/27,证券公司,736.548,2016/1/27,国证新能,"1,777.44",2016/1/27,国证钢铁,"1,382.57",2016/1/27,移动互联,"2,451.92",2016/1/27,中证传媒,"2,214.97",2016/1/27,中证国防,"1,613.49",2016/1/27,国企改革,"1,217.65",2016/1/27,中证酒,"1,790.42",2016/1/27,中证煤炭,"1,366.60"
2016/1/28,中证环保,"1,459.43",2016/1/28,国证地产,"6,251.90",2016/1/28,国证医药,"7,111.41",2016/1/28,国证有色,"3,261.18",2016/1/28,国证食品,"6,579.21",2016/1/28,中证银行,"5,035.36",2016/1/28,证券公司,719.197,2016/1/28,国证新能,"1,681.55",2016/1/28,国证钢铁,"1,276.53",2016/1/28,移动互联,"2,350.22",2016/1/28,中证传媒,"2,121.84",2016/1/28,中证国防,"1,520.98",2016/1/28,国企改革,"1,162.72",2016/1/28,中证酒,"1,737.38",2016/1/28,中证煤炭,"1,305.95"
2016/1/29,中证环保,"1,515.46",2016/1/29,国证地产,"6,472.37",2016/1/29,国证医药,"7,340.96",2016/1/29,国证有色,"3,388.01",2016/1/29,国证食品,"6,796.19",2016/1/29,中证银行,"5,136.12",2016/1/29,证券公司,761.388,2016/1/29,国证新能,"1,766.55",2016/1/29,国证钢铁,"1,314.94",2016/1/29,移动互联,"2,437.93",2016/1/29,中证传媒,"2,209.71",2016/1/29,中证国防,"1,559.31",2016/1/29,国企改革,"1,207.74",2016/1/29,中证酒,"1,795.66",2016/1/29,中证煤炭,"1,336.72"
2016/2/1,中证环保,"1,496.75",2016/2/1,国证地产,"6,424.52",2016/2/1,国证医药,"7,280.06",2016/2/1,国证有色,"3,336.79",2016/2/1,国证食品,"6,766.73",2016/2/1,中证银行,"5,051.16",2016/2/1,证券公司,747.693,2016/2/1,国证新能,"1,747.47",2016/2/1,国证钢铁,"1,258.70",2016/2/1,移动互联,"2,413.62",2016/2/1,中证传媒,"2,200.25",2016/2/1,中证国防,"1,527.30",2016/2/1,国企改革,"1,185.44",2016/2/1,中证酒,"1,782.64",2016/2/1,中证煤炭,"1,277.99"
2016/2/2,中证环保,"1,549.24",2016/2/2,国证地产,"6,613.69",2016/2/2,国证医药,"7,496.41",2016/2/2,国证有色,"3,448.07",2016/2/2,国证食品,"6,911.10",2016/2/2,中证银行,"5,095.07",2016/2/2,证券公司,769.12,2016/2/2,国证新能,"1,813.92",2016/2/2,国证钢铁,"1,284.26",2016/2/2,移动互联,"2,506.26",2016/2/2,中证传媒,"2,287.80",2016/2/2,中证国防,"1,591.17",2016/2/2,国企改革,"1,221.78",2016/2/2,中证酒,"1,819.74",2016/2/2,中证煤炭,"1,303.34"
2016/2/3,中证环保,"1,552.64",2016/2/3,国证地产,"6,681.91",2016/2/3,国证医药,"7,510.52",2016/2/3,国证有色,"3,476.06",2016/2/3,国证食品,"6,901.55",2016/2/3,中证银行,"5,047.05",2016/2/3,证券公司,764.749,2016/2/3,国证新能,"1,835.58",2016/2/3,国证钢铁,"1,267.34",2016/2/3,移动互联,"2,513.05",2016/2/3,中证传媒,"2,307.94",2016/2/3,中证国防,"1,607.22",2016/2/3,国企改革,"1,223.27",2016/2/3,中证酒,"1,817.06",2016/2/3,中证煤炭,"1,280.40"
2016/2/4,中证环保,"1,581.54",2016/2/4,国证地产,"6,712.22",2016/2/4,国证医药,"7,637.10",2016/2/4,国证有色,"3,634.04",2016/2/4,国证食品,"6,972.20",2016/2/4,中证银行,"5,105.62",2016/2/4,证券公司,777.055,2016/2/4,国证新能,"1,877.48",2016/2/4,国证钢铁,"1,298.35",2016/2/4,移动互联,"2,559.31",2016/2/4,中证传媒,"2,347.10",2016/2/4,中证国防,"1,626.22",2016/2/4,国企改革,"1,243.44",2016/2/4,中证酒,"1,833.01",2016/2/4,中证煤炭,"1,296.21"
2016/2/5,中证环保,"1,567.98",2016/2/5,国证地产,"6,606.43",2016/2/5,国证医药,"7,614.14",2016/2/5,国证有色,"3,622.34",2016/2/5,国证食品,"6,898.52",2016/2/5,中证银行,"5,127.72",2016/2/5,证券公司,751.29,2016/2/5,国证新能,"1,847.66",2016/2/5,国证钢铁,"1,297.09",2016/2/5,移动互联,"2,529.59",2016/2/5,中证传媒,"2,314.73",2016/2/5,中证国防,"1,606.94",2016/2/5,国企改革,"1,231.05",2016/2/5,中证酒,"1,806.21",2016/2/5,中证煤炭,"1,294.34"
2016/2/15,中证环保,"1,558.13",2016/2/15,国证地产,"6,554.04",2016/2/15,国证医药,"7,685.10",2016/2/15,国证有色,"3,800.02",2016/2/15,国证食品,"6,799.89",2016/2/15,中证银行,"5,084.76",2016/2/15,证券公司,739.961,2016/2/15,国证新能,"1,841.63",2016/2/15,国证钢铁,"1,287.78",2016/2/15,移动互联,"2,536.29",2016/2/15,中证传媒,"2,320.20",2016/2/15,中证国防,"1,619.89",2016/2/15,国企改革,"1,227.24",2016/2/15,中证酒,"1,775.94",2016/2/15,中证煤炭,"1,297.54"
2016/2/16,中证环保,"1,622.41",2016/2/16,国证地产,"6,765.28",2016/2/16,国证医药,"7,922.48",2016/2/16,国证有色,"3,874.07",2016/2/16,国证食品,"7,003.65",2016/2/16,中证银行,"5,179.02",2016/2/16,证券公司,775.832,2016/2/16,国证新能,"1,921.43",2016/2/16,国证钢铁,"1,338.43",2016/2/16,移动互联,"2,644.63",2016/2/16,中证传媒,"2,415.69",2016/2/16,中证国防,"1,685.01",2016/2/16,国企改革,"1,273.61",2016/2/16,中证酒,"1,833.28",2016/2/16,中证煤炭,"1,343.33"
2016/2/17,中证环保,"1,648.81",2016/2/17,国证地产,"6,844.88",2016/2/17,国证医药,"7,944.55",2016/2/17,国证有色,"3,875.71",2016/2/17,国证食品,"7,064.46",2016/2/17,中证银行,"5,195.00",2016/2/17,证券公司,783.418,2016/2/17,国证新能,"1,947.85",2016/2/17,国证钢铁,"1,358.04",2016/2/17,移动互联,"2,673.09",2016/2/17,中证传媒,"2,439.53",2016/2/17,中证国防,"1,737.44",2016/2/17,国企改革,"1,292.48",2016/2/17,中证酒,"1,840.67",2016/2/17,中证煤炭,"1,358.00"
2016/2/18,中证环保,"1,647.58",2016/2/18,国证地产,"6,835.78",2016/2/18,国证医药,"7,903.53",2016/2/18,国证有色,"3,849.92",2016/2/18,国证食品,"7,021.48",2016/2/18,中证银行,"5,187.38",2016/2/18,证券公司,782.105,2016/2/18,国证新能,"1,938.75",2016/2/18,国证钢铁,"1,362.83",2016/2/18,移动互联,"2,661.62",2016/2/18,中证传媒,"2,423.85",2016/2/18,中证国防,"1,699.10",2016/2/18,国企改革,"1,283.94",2016/2/18,中证酒,"1,831.77",2016/2/18,中证煤炭,"1,363.38"
2016/2/19,中证环保,"1,653.49",2016/2/19,国证地产,"6,825.60",2016/2/19,国证医药,"7,919.97",2016/2/19,国证有色,"3,827.31",2016/2/19,国证食品,"7,033.52",2016/2/19,中证银行,"5,151.39",2016/2/19,证券公司,787.467,2016/2/19,国证新能,"1,954.79",2016/2/19,国证钢铁,"1,356.10",2016/2/19,移动互联,"2,679.08",2016/2/19,中证传媒,"2,436.76",2016/2/19,中证国防,"1,715.76",2016/2/19,国企改革,"1,286.64",2016/2/19,中证酒,"1,830.77",2016/2/19,中证煤炭,"1,358.48"
2016/2/22,中证环保,"1,684.93",2016/2/22,国证地产,"6,978.35",2016/2/22,国证医药,"8,034.77",2016/2/22,国证有色,"3,961.16",2016/2/22,国证食品,"7,179.25",2016/2/22,中证银行,"5,240.25",2016/2/22,证券公司,815.839,2016/2/22,国证新能,"2,003.46",2016/2/22,国证钢铁,"1,426.50",2016/2/22,移动互联,"2,720.18",2016/2/22,中证传媒,"2,475.75",2016/2/22,中证国防,"1,736.87",2016/2/22,国企改革,"1,314.75",2016/2/22,中证酒,"1,875.06",2016/2/22,中证煤炭,"1,418.14"
2016/2/23,中证环保,"1,672.88",2016/2/23,国证地产,"6,919.60",2016/2/23,国证医药,"7,993.06",2016/2/23,国证有色,"4,011.08",2016/2/23,国证食品,"7,217.77",2016/2/23,中证银行,"5,179.24",2016/2/23,证券公司,801.86,2016/2/23,国证新能,"1,986.27",2016/2/23,国证钢铁,"1,434.36",2016/2/23,移动互联,"2,686.55",2016/2/23,中证传媒,"2,427.99",2016/2/23,中证国防,"1,714.30",2016/2/23,国企改革,"1,303.93",2016/2/23,中证酒,"1,907.91",2016/2/23,中证煤炭,"1,435.80"
2016/2/24,中证环保,"1,682.62",2016/2/24,国证地产,"6,969.01",2016/2/24,国证医药,"7,998.48",2016/2/24,国证有色,"4,035.46",2016/2/24,国证食品,"7,290.99",2016/2/24,中证银行,"5,189.33",2016/2/24,证券公司,807.788,2016/2/24,国证新能,"2,005.83",2016/2/24,国证钢铁,"1,442.37",2016/2/24,移动互联,"2,676.22",2016/2/24,中证传媒,"2,417.08",2016/2/24,中证国防,"1,726.94",2016/2/24,国企改革,"1,329.13",2016/2/24,中证酒,"1,916.07",2016/2/24,中证煤炭,"1,437.24"
2016/2/25,中证环保,"1,552.30",2016/2/25,国证地产,"6,511.54",2016/2/25,国证医药,"7,449.86",2016/2/25,国证有色,"3,745.85",2016/2/25,国证食品,"6,847.96",2016/2/25,中证银行,"5,029.66",2016/2/25,证券公司,735.638,2016/2/25,国证新能,"1,850.21",2016/2/25,国证钢铁,"1,326.68",2016/2/25,移动互联,"2,464.95",2016/2/25,中证传媒,"2,218.53",2016/2/25,中证国防,"1,558.16",2016/2/25,国企改革,"1,226.55",2016/2/25,中证酒,"1,787.22",2016/2/25,中证煤炭,"1,333.41"
2016/2/26,中证环保,"1,560.56",2016/2/26,国证地产,"6,558.11",2016/2/26,国证医药,"7,491.14",2016/2/26,国证有色,"3,830.52",2016/2/26,国证食品,"6,912.59",2016/2/26,中证银行,"5,081.86",2016/2/26,证券公司,742.87,2016/2/26,国证新能,"1,851.42",2016/2/26,国证钢铁,"1,360.05",2016/2/26,移动互联,"2,438.48",2016/2/26,中证传媒,"2,195.43",2016/2/26,中证国防,"1,541.91",2016/2/26,国企改革,"1,234.89",2016/2/26,中证酒,"1,809.45",2016/2/26,中证煤炭,"1,395.53"
2016/2/29,中证环保,"1,467.49",2016/2/29,国证地产,"6,453.43",2016/2/29,国证医药,"7,169.18",2016/2/29,国证有色,"3,679.35",2016/2/29,国证食品,"6,700.61",2016/2/29,中证银行,"5,098.81",2016/2/29,证券公司,716.98,2016/2/29,国证新能,"1,739.86",2016/2/29,国证钢铁,"1,315.37",2016/2/29,移动互联,"2,292.18",2016/2/29,中证传媒,"2,064.88",2016/2/29,中证国防,"1,441.84",2016/2/29,国企改革,"1,179.21",2016/2/29,中证酒,"1,735.79",2016/2/29,中证煤炭,"1,382.88"
2016/3/1,中证环保,"1,500.51",2016/3/1,国证地产,"6,641.31",2016/3/1,国证医药,"7,284.64",2016/3/1,国证有色,"3,834.89",2016/3/1,国证食品,"6,826.29",2016/3/1,中证银行,"5,113.68",2016/3/1,证券公司,747.525,2016/3/1,国证新能,"1,785.63",2016/3/1,国证钢铁,"1,350.65",2016/3/1,移动互联,"2,347.12",2016/3/1,中证传媒,"2,106.56",2016/3/1,中证国防,"1,485.28",2016/3/1,国企改革,"1,202.49",2016/3/1,中证酒,"1,769.95",2016/3/1,中证煤炭,"1,411.65"
2016/3/2,中证环保,"1,574.31",2016/3/2,国证地产,"7,070.31",2016/3/2,国证医药,"7,577.50",2016/3/2,国证有色,"4,078.57",2016/3/2,国证食品,"7,104.93",2016/3/2,中证银行,"5,222.43",2016/3/2,证券公司,794.009,2016/3/2,国证新能,"1,876.77",2016/3/2,国证钢铁,"1,437.15",2016/3/2,移动互联,"2,453.80",2016/3/2,中证传媒,"2,200.37",2016/3/2,中证国防,"1,570.00",2016/3/2,国企改革,"1,263.79",2016/3/2,中证酒,"1,852.43",2016/3/2,中证煤炭,"1,488.95"
2016/3/3,中证环保,"1,581.03",2016/3/3,国证地产,"7,058.35",2016/3/3,国证医药,"7,609.66",2016/3/3,国证有色,"4,129.68",2016/3/3,国证食品,"7,174.81",2016/3/3,中证银行,"5,268.78",2016/3/3,证券公司,789.45,2016/3/3,国证新能,"1,883.25",2016/3/3,国证钢铁,"1,422.11",2016/3/3,移动互联,"2,456.84",2016/3/3,中证传媒,"2,201.98",2016/3/3,中证国防,"1,568.17",2016/3/3,国企改革,"1,271.93",2016/3/3,中证酒,"1,871.30",2016/3/3,中证煤炭,"1,481.05"
2016/3/4,中证环保,"1,533.30",2016/3/4,国证地产,"6,968.78",2016/3/4,国证医药,"7,473.96",2016/3/4,国证有色,"4,107.93",2016/3/4,国证食品,"7,260.58",2016/3/4,中证银行,"5,492.91",2016/3/4,证券公司,794.731,2016/3/4,国证新能,"1,818.48",2016/3/4,国证钢铁,"1,410.36",2016/3/4,移动互联,"2,357.58",2016/3/4,中证传媒,"2,132.64",2016/3/4,中证国防,"1,527.64",2016/3/4,国企改革,"1,264.93",2016/3/4,中证酒,"1,884.93",2016/3/4,中证煤炭,"1,473.15"
2016/3/7,中证环保,"1,563.27",2016/3/7,国证地产,"6,997.55",2016/3/7,国证医药,"7,556.67",2016/3/7,国证有色,"4,281.91",2016/3/7,国证食品,"7,303.11",2016/3/7,中证银行,"5,438.64",2016/3/7,证券公司,799.635,2016/3/7,国证新能,"1,858.13",2016/3/7,国证钢铁,"1,461.41",2016/3/7,移动互联,"2,409.28",2016/3/7,中证传媒,"2,175.70",2016/3/7,中证国防,"1,558.71",2016/3/7,国企改革,"1,285.30",2016/3/7,中证酒,"1,911.46",2016/3/7,中证煤炭,"1,503.92"
2016/3/8,中证环保,"1,567.04",2016/3/8,国证地产,"6,914.23",2016/3/8,国证医药,"7,615.76",2016/3/8,国证有色,"4,243.04",2016/3/8,国证食品,"7,243.52",2016/3/8,中证银行,"5,477.21",2016/3/8,证券公司,799.664,2016/3/8,国证新能,"1,868.35",2016/3/8,国证钢铁,"1,471.37",2016/3/8,移动互联,"2,433.05",2016/3/8,中证传媒,"2,210.25",2016/3/8,中证国防,"1,541.56",2016/3/8,国企改革,"1,281.92",2016/3/8,中证酒,"1,897.01",2016/3/8,中证煤炭,"1,476.17"
2016/3/9,中证环保,"1,532.25",2016/3/9,国证地产,"6,784.48",2016/3/9,国证医药,"7,557.62",2016/3/9,国证有色,"3,964.63",2016/3/9,国证食品,"7,116.16",2016/3/9,中证银行,"5,503.21",2016/3/9,证券公司,789.002,2016/3/9,国证新能,"1,817.84",2016/3/9,国证钢铁,"1,390.76",2016/3/9,移动互联,"2,390.40",2016/3/9,中证传媒,"2,182.09",2016/3/9,中证国防,"1,523.56",2016/3/9,国企改革,"1,251.57",2016/3/9,中证酒,"1,866.72",2016/3/9,中证煤炭,"1,399.56"
2016/3/10,中证环保,"1,509.92",2016/3/10,国证地产,"6,637.57",2016/3/10,国证医药,"7,444.52",2016/3/10,国证有色,"3,888.64",2016/3/10,国证食品,"7,138.67",2016/3/10,中证银行,"5,386.78",2016/3/10,证券公司,763.464,2016/3/10,国证新能,"1,784.68",2016/3/10,国证钢铁,"1,357.90",2016/3/10,移动互联,"2,348.40",2016/3/10,中证传媒,"2,137.10",2016/3/10,中证国防,"1,484.21",2016/3/10,国企改革,"1,228.42",2016/3/10,中证酒,"1,873.86",2016/3/10,中证煤炭,"1,370.26"
